Utility Characteristics,,,,,,,IEEE Standard,,,,,,,,,,,,Other Standard,,,,,,,,,,,,
Data Year,Utility Number,Name Matched to Rate Labels,Utility Name,State,Ownership,Short Form,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically,,146.833
2019,3329,,Borough of Chambersburg,PA,Municipal,,26.990,0.340,79.382,20.440,.,.,.,.,.,"11,187",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,3355,,City of Chanute,KS,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,131.502,1.060,124.058,7.800,0.050,156.000,"5,597",N,L,12.5,N,,
2019,3400,,City of Chaska - (MN),MN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,8.645,0.087,99.368,.,.,.,"10,488",Y,F,8.0,N,,
2019,3408,,City of Chattanooga - (TN),TN,Municipal,,111.390,0.800,139.238,76.210,0.620,122.919,110.740,0.794,139.471,"185,137",46.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3413,,PUD No 1 of Chelan County,WA,Political Subdivision,,.,.,.,.,.,.,.,.,.,.,.,,38.235,0.250,152.940,.,.,.,"51,179",N,F,12.5,N,,
2019,3420,,City of Cheney - (WA),WA,Municipal,,56.384,0.309,182.472,56.384,0.309,182.472,56.384,0.309,182.472,"5,798",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,3436,,Cherryland Electric Coop Inc,MI,Cooperative,,85.052,0.885,96.104,74.906,0.854,87.712,74.232,0.580,127.986,"36,490",15.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3461,,Cheyenne Light Fuel & Power d/b/a Black,WY,Investor Owned,,87.893,1.494,58.831,46.060,1.274,36.154,87.893,1.494,58.831,"43,318",35.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3470,,Cherokee County Elec Coop Assn,TX,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,"1,424.000",4.100,347.317,.,.,.,"21,018",N,L,25.0,N,,
2019,3477,,City of Chicopee - (MA),MA,Municipal,,35.240,0.694,50.778,.,.,.,.,.,.,"25,914",13.8,N,.,.,.,.,.,.,.,,,.,,,
2019,3478,,Cimarron Electric Coop,OK,Cooperative,,83.700,0.847,98.819,58.000,0.588,98.639,82.800,0.838,98.807,"17,976",24.9,N,.,.,.,.,.,.,.,,,.,,,
2019,3486,,Chillicothe Municipal Utils,MO,Municipal,,35.475,0.715,49.615,19.589,0.450,43.531,.,.,.,"4,545",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,3502,,"Choctawhatche Elec Coop, Inc",FL,Cooperative,,67.127,0.875,76.717,67.127,0.875,76.717,67.127,0.875,76.717,"56,208",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,3503,,"Choptank Electric Cooperative, Inc",MD,Cooperative,,197.600,1.640,120.488,197.600,1.640,120.488,142.200,1.130,125.841,"53,750",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3522,,Chugach Electric Assn Inc,AK,Cooperative,,139.860,1.180,118.525,.,.,.,.,.,.,"81,619",.,Y,.,.,.,.,.,.,.,,,.,,,
2019,3527,,Choctaw Electric Coop Inc,OK,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,627.900,3.289,190.909,.,.,.,"19,415",N,F,14.4,N,,
2019,3542,,Duke Energy Ohio Inc,OH,Investor Owned,,139.000,1.080,128.704,96.000,0.870,110.345,114.720,0.884,129.774,"737,368",35.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3597,,Citizens Electric Co - (PA),PA,Investor Owned,,.,.,.,.,.,.,.,.,.,.,.,,289.100,1.400,206.500,21.800,0.280,77.857,"7,060",,F,12.5,N,,
2019,3600,,Citizens Electric Corporation - (MO),MO,Cooperative,,111.000,.,.,96.000,.,.,111.000,.,.,"27,103",13.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,3634,,City of Nixa - (MO),MO,Municipal,,90.676,0.902,100.528,63.479,0.721,88.043,63.479,0.721,88.043,"10,779",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,3644,,PUD No 1 of Clallam County,WA,Political Subdivision,,.,.,.,.,.,.,.,.,.,.,.,,162.000,0.633,255.924,101.000,0.519,194.605,"31,933",N,L,34.0,Y,,
2019,3647,,City of Claremore,OK,Municipal,,161.354,1.547,104.301,62.791,1.077,58.302,.,.,.,"12,329",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,3660,,PUD No 1 of Clark County - (WA),WA,Political Subdivision,,98.220,0.812,120.961,28.200,0.340,82.941,59.400,0.453,131.126,"210,074",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,3687,,Clark Energy Coop Inc - (KY),KY,Cooperative,,175.969,1.707,103.087,175.969,1.707,103.087,155.075,1.450,106.948,"26,071",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3712,,Clay County Electric Coop Corp,AR,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,315.700,2.568,122.936,315.700,2.568,122.936,"12,539",N,L,14.4,Y,,
2019,3722,,Clarke Electric Coop Inc - (IA),IA,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,112.685,1.328,84.853,96.327,1.196,80.541,"5,434",N,F,12.5,Y,,
2019,3726,,Clay Electric Coop Inc,IL,Cooperative,Y,.,.,.,.,.,.,.,.,.,.,.,,699.237,0.216,"3,237.208",.,.,.,"3,250",N,F,12.0,N,,
2019,3739,,Clearwater Power Company,ID,Cooperative,,677.036,2.737,247.364,677.036,2.737,247.364,377.134,1.588,237.490,"11,171",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3755,,Cleveland Electric Illum Co,OH,Investor Owned,,365.757,1.500,243.838,130.468,1.019,128.035,343.036,1.282,267.579,"731,209",36.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3757,,"Clay Electric Cooperative, Inc",FL,Cooperative,,210.020,2.410,87.145,158.920,2.100,75.676,184.640,2.030,90.956,"177,019",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,3758,,City of Cleveland - (TN),TN,Municipal,,81.421,1.626,50.074,50.506,1.059,47.692,81.421,1.626,50.074,"31,843",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,3762,,City of Cleveland - (OH),OH,Municipal,,218.440,2.010,108.677,218.440,2.010,108.677,.,.,.,"72,249",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,3764,,Clearwater-Polk Elec Coop Inc,MN,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,116.000,0.430,269.767,116.000,0.430,269.767,"4,382",N,L,14.4,N,,
2019,3774,,City of Clewiston,FL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,30.600,0.440,69.545,.,.,.,"4,111",N,L,7.2,N,,
2019,3804,,Clinton Combined Utility Sys,SC,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,8.954,0.080,111.925,.,.,.,"4,055",N,L,25.0,N,,
2019,3812,,City of Clinton - (TN),TN,Municipal,,156.000,1.786,87.346,104.000,1.474,70.556,136.000,1.301,104.535,"29,337",13.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3828,,Cloverland Electric Co-op,MI,Cooperative,,"2,040.000",4.510,452.328,324.800,2.280,142.456,"2,029.500",4.300,471.977,"42,501",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,3841,,Coast Electric Power Assn,MS,Cooperative,,151.570,.,.,23.170,.,.,151.570,.,.,"83,541",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,3843,,Coastal Electric Member Corp,GA,Cooperative,,221.400,2.470,89.636,123.300,1.920,64.219,221.400,2.470,89.636,"20,048",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3844,,"Coastal Electric Coop, Inc",SC,Cooperative,,386.800,2.646,146.183,152.600,1.630,93.620,376.700,2.408,156.437,"11,849",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,3855,,Columbia Power System,TN,Municipal,,184.715,1.752,105.431,131.470,1.318,99.750,.,.,.,"30,357",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,3881,,City of Cody,WY,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,14.151,1.196,11.832,.,.,.,"7,388",N,L,12.5,N,,
2019,3892,,City of Coffeyville - (KS),KS,Municipal,,3.835,0.041,93.537,3.835,0.041,93.537,.,.,.,"5,943",69.0,N,.,.,.,.,.,.,.,,,.,,,
2019,3915,,Coldwater Board of Public Util,MI,Municipal,,63.816,1.328,48.054,.,.,.,.,.,.,"7,009",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,3916,,Cobb Electric Membership Corp,GA,Cooperative,,36.130,0.590,61.237,32.700,0.540,60.556,36.130,0.590,61.237,"208,395",20.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3940,,City of College Station - (TX),TX,Municipal,,49.500,0.665,74.436,16.800,0.281,59.786,47.600,0.614,77.524,"43,485",15.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,3989,,City of Colorado Springs - (CO),CO,Municipal,,61.500,0.820,75.000,40.926,0.743,55.082,61.500,0.820,75.000,"262,378",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,4008,,Columbia Power Coop Assn Inc,OR,Cooperative,,101.000,.,.,101.000,.,.,101.000,.,.,"1,926",24.9,N,.,.,.,.,.,.,.,,,.,,,
2019,4040,,Calhoun County Elec Coop Assn,IA,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,21.400,0.200,107.000,21.400,0.200,107.000,"1,695",N,F,12.8,N,,
2019,4041,,"Columbia Rural Elec Assn, Inc",WA,Cooperative,,170.583,1.418,120.298,170.583,1.418,120.298,142.890,1.047,136.476,"5,697",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,4045,,City of Columbia - (MO),MO,Municipal,,170.820,1.369,124.777,44.870,0.808,55.532,170.820,1.369,124.777,"46,222",69.0,N,.,.,.,.,.,.,.,,,.,,,
2019,4063,,Co-Mo Electric Coop Inc,MO,Cooperative,,175.000,.,.,112.100,.,.,172.000,.,.,"31,658",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4065,,City of Columbus - (OH),OH,Municipal,,218.080,2.270,96.070,218.080,2.270,96.070,218.080,2.270,96.070,"14,513",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,4068,,City of Columbus - (MS),MS,Municipal,,344.714,2.280,151.190,32.324,0.657,49.199,.,.,.,"12,580",13.0,N,.,.,.,.,.,.,.,,,.,,,
2019,4110,,Commonwealth Edison Co,IL,Investor Owned,,88.442,0.790,111.952,51.332,0.630,81.479,82.709,0.780,106.037,"4,131,059",34.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4117,,Community Electric Coop,VA,Cooperative,,240.074,1.925,124.714,218.693,1.811,120.758,155.272,1.376,112.843,"11,264",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,4146,,Concho Valley Elec Coop Inc,TX,Cooperative,,451.800,3.460,130.578,451.800,3.460,130.578,318.600,2.350,135.574,"14,888",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,4150,,City of Concord - (NC),NC,Municipal,,33.640,0.520,64.692,33.640,0.520,64.692,33.640,0.520,64.692,"31,957",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,4176,,Connecticut Light & Power Co,CT,Investor Owned,,249.200,0.989,251.972,249.170,0.985,252.964,66.800,0.648,103.086,"1,275,462",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,4226,,Consolidated Edison Co-NY Inc,NY,Investor Owned,,.,.,.,.,.,.,.,.,.,.,.,,41.420,0.200,207.100,28.910,0.152,190.197,"3,504,987",N,F,33.0,N,,
2019,4237,,Consolidated Electric Coop,MO,Cooperative,,245.920,1.570,156.637,71.880,1.020,70.471,245.920,1.570,156.637,"8,058",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,4254,,Consumers Energy Co,MI,Investor Owned,,691.046,1.582,436.818,233.341,1.124,207.599,680.917,1.530,445.044,"1,828,424",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,4262,,Cooke County Elec Coop Assn,TX,Cooperative,,161.320,1.090,148.000,.,.,.,161.280,1.050,153.600,"16,392",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,4265,,Continental Divide El Coop Inc,NM,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,138.780,.,.,94.760,.,.,"24,202",N,F,25.0,N,,
2019,4280,,Conway Corporation,AR,Municipal,,22.430,0.339,66.165,22.430,0.339,66.165,.,.,.,"31,256",13.8,N,.,.,.,.,.,.,.,,,.,,,
2019,4296,,"Cookson Hills Elec Coop, Inc",OK,Cooperative,,134.930,1.008,133.859,134.929,1.008,133.858,134.928,1.001,134.793,"17,867",13.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,4317,,"Coos-Curry Electric Coop, Inc",OR,Cooperative,,189.300,1.330,142.331,122.680,1.010,121.465,189.190,1.310,144.420,"18,198",24.9,N,.,.,.,.,.,.,.,,,.,,,
2019,4327,,Coosa Valley Electric Coop Inc,AL,Cooperative,,184.590,1.596,115.658,155.252,1.435,108.190,184.571,1.596,115.646,"16,988",24.9,,.,.,.,.,.,.,.,,,.,,,
2019,4346,,Cooperative L&P Assn Lake County,MN,Cooperative,,508.025,2.882,176.275,508.025,2.882,176.275,502.906,2.439,206.194,"6,196",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,4362,,Corn Belt Energy Corporation,IL,Cooperative,,328.800,5.290,62.155,247.000,5.050,48.911,235.900,5.110,46.164,"36,209",69.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4365,,Town of Cornelius - (NC),NC,Municipal,Y,106.667,1.253,85.129,.,.,.,.,.,.,"3,950",.,N,.,.,.,.,.,.,.,,,.,,,
2019,4373,,Cornhusker Public Power Dist,NE,Political Subdivision,,.,.,.,.,.,.,.,.,.,.,.,,270.060,.,.,93.760,.,.,"9,998",N,O,12.5,N,,
2019,4401,,"Cotton Electric Coop, Inc",OK,Cooperative,,190.290,1.817,104.728,141.596,1.481,95.608,137.009,1.306,104.907,"21,961",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,4430,,"Covington Electric Coop, Inc",AL,Cooperative,,89.348,1.219,73.296,72.835,1.059,68.777,86.238,1.145,75.317,"23,246",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4432,,Coweta-Fayette El Member Corp,GA,Cooperative,,130.610,1.360,96.037,95.830,1.080,88.731,122.240,1.310,93.313,"84,741",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,4442,,PUD No 1 of Cowlitz County,WA,Political Subdivision,,101.550,0.587,172.998,74.290,0.504,147.401,101.550,0.587,172.998,"50,202",13.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4471,,Craig-Botetourt Electric Coop,VA,Cooperative,,"1,598.650",4.820,331.670,610.420,3.160,193.171,"1,556.710",3.990,390.153,"6,746",.,Y,.,.,.,.,.,.,.,,,.,,,
2019,4471,,Craig-Botetourt Electric Coop,WV,Cooperative,,865.950,2.920,296.558,731.440,2.730,267.927,865.950,2.920,296.558,484,.,Y,.,.,.,.,.,.,.,,,.,,,
2019,4508,,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,25.380,0.200,126.900,6.050,0.080,75.625,"10,007",N,F,13.8,N,,
2019,4509,,Craighead Electric Coop Corp,AR,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,175.405,2.070,84.737,145.297,1.955,74.321,"31,244",N,F,34.5,Y,,
2019,4524,,"Crawford Electric Coop, Inc",MO,Cooperative,,379.330,2.482,152.832,343.210,2.312,148.447,349.970,2.091,167.370,"19,968",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4577,,Crow Wing Cooperative Power & Light Comp,MN,Cooperative,,66.013,0.632,104.451,66.013,0.632,104.451,60.915,0.538,113.225,"43,569",15.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4618,,"Cullman Electric Coop, Inc",AL,Cooperative,,460.333,3.732,123.348,386.056,3.566,108.260,361.127,3.213,112.396,"44,267",46.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4622,,"Cumberland Valley Electric, Inc.",KY,Cooperative,,337.500,2.585,130.561,237.000,2.249,105.380,327.700,2.468,132.780,"23,783",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4624,,Cumberland Elec Member Corp,TN,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,434.480,2.990,145.311,176.320,2.230,79.067,"100,540",N,F,25.0,Y,,
2019,4675,,Cuivre River Electric Coop Inc,MO,Cooperative,,198.887,1.560,127.492,149.687,1.338,111.874,191.040,1.467,130.225,"65,908",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,4683,,City of Cuyahoga Falls - (OH),OH,Municipal,,76.590,0.584,131.147,47.005,0.407,115.491,47.005,0.407,115.491,"25,695",23.0,N,.,.,.,.,.,.,.,,,.,,,
2019,4704,,"DS&O Electric Cooperative, Inc.",KS,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,197.287,1.389,142.035,49.400,1.108,44.585,"8,323",N,F,12.5,Y,,
2019,4717,,Dakota Valley Elec Coop Inc,ND,Cooperative,,531.000,1.760,301.705,134.700,1.375,97.964,503.500,1.406,358.108,"6,651",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4743,,"Consumers Power, Inc",OR,Cooperative,,469.000,1.810,259.116,245.000,1.330,184.211,427.000,1.550,275.484,"22,909",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,4796,,"Darke Rural Electric Coop, Inc",OH,Cooperative,,410.800,.,.,390.200,.,.,223.000,.,.,"5,148",.,N,.,.,.,.,.,.,.,,,.,,,
2019,4848,,Daviess Martin County R E M C,IN,Cooperative,,"1,087.000",3.100,350.645,371.000,2.500,148.400,"1,069.000",2.900,368.621,"8,213",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,4911,,Dawson Power District,NE,Political Subdivision,,.,.,.,.,.,.,.,.,.,.,.,,143.900,.,.,143.900,.,.,"23,804",Y,O,.,Y,,
2019,4922,,Dayton Power & Light Co,OH,Investor Owned,,607.260,1.390,436.878,139.710,1.070,130.570,581.810,1.190,488.916,"591,607",12.0,N,.,.,.,.,.,.,.,,,.,,,
2019,4939,,"Deaf Smith Electric Coop, Inc",TX,Cooperative,,643.300,3.200,201.031,643.300,3.200,201.031,565.800,2.500,226.320,"14,696",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,4958,,Decatur Utilities,AL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,63.573,0.883,71.997,.,.,.,"26,558",N,O,12.5,Y,,
2019,4960,,Decatur County Rural E M C,IN,Cooperative,,156.591,1.893,82.721,156.591,1.893,82.721,136.483,1.321,103.318,"8,065",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,4975,,Deep East Texas Elec Coop Inc,TX,Cooperative,,658.970,.,.,558.580,.,.,633.370,.,.,"42,918",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,5021,,Delaware County Elec Coop Inc,NY,Cooperative,Y,"1,113.900",.,.,812.900,.,.,977.700,.,.,"5,404",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,5027,,Delmarva Power,DE,Investor Owned,,106.000,0.870,121.839,72.000,0.740,97.297,106.000,0.870,121.839,"320,798",69.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5027,,Delmarva Power,MD,Investor Owned,,103.000,1.020,100.980,78.000,0.870,89.655,103.000,1.020,100.980,"206,524",69.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5063,,City of Denton - (TX),TX,Municipal,,38.410,0.510,75.314,38.410,0.510,75.314,38.410,0.510,75.314,"56,806",13.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,5070,,Delaware Electric Cooperative,DE,Cooperative,,91.600,1.360,67.353,83.080,1.283,64.754,91.600,1.360,67.353,"99,826",12.0,N,.,.,.,.,.,.,.,,,.,,,
2019,5078,,"Denton County Elec Coop, Inc",TX,Cooperative,,50.920,0.715,71.217,36.980,0.633,58.420,43.710,0.512,85.371,"247,014",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,5109,,DTE Electric Company,MI,Investor Owned,,466.289,1.372,339.861,202.375,1.136,178.147,466.289,1.372,339.861,"2,210,201",13.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,5111,,City of Detroit Lakes - (MN),MN,Municipal,,6.300,0.084,75.000,6.300,0.084,75.000,6.300,0.084,75.000,"8,388",12.4,N,.,.,.,.,.,.,.,,,.,,,
2019,5148,,City of Dickson,TN,Municipal,,307.451,3.773,81.487,143.347,3.138,45.681,307.451,3.773,81.487,"36,519",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,5175,,Dixie Electric Power Assn,MS,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,254.001,1.959,129.659,230.174,1.816,126.748,"39,242",N,F,24.9,Y,,
2019,5202,,Dixie Electric Membership Corp,LA,Cooperative,,278.630,3.660,76.128,206.720,3.120,66.256,274.410,3.576,76.737,"109,996",69.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5204,,Dixie Electric Coop,AL,Cooperative,,154.870,1.871,82.774,132.770,1.639,81.007,138.800,1.369,101.388,"23,625",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,5336,,City of Dover - (OH),OH,Municipal,,41.064,0.205,200.312,8.828,0.056,157.643,41.064,0.205,200.312,"6,831",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,5394,,Dubois Rural Electric Coop Inc,IN,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,135.000,1.200,112.500,133.000,1.200,110.833,"13,896",N,L,12.5,Y,,
2019,5399,,Duck River Elec Member Corp,TN,Cooperative,,179.790,2.010,89.448,132.830,1.730,76.780,167.620,1.890,88.688,"75,843",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5416,,"Duke Energy Carolinas, LLC",NC,Investor Owned,,312.000,1.300,240.000,174.000,1.060,164.151,289.000,1.180,244.915,"2,043,767",44.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5416,,"Duke Energy Carolinas, LLC",SC,Investor Owned,,200.000,1.110,180.180,160.000,0.980,163.265,185.000,0.980,188.776,"582,660",23.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5417,,Dunn County Electric Coop,WI,Cooperative,,255.760,1.662,153.887,55.780,0.583,95.678,254.950,1.604,158.946,"10,070",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,5429,,City of Duncan - (OK),OK,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,578.110,2.790,207.208,.,.,.,"8,734",N,O,13.2,N,,
2019,5438,,"Duncan Valley Elec Coop, Inc",AZ,Cooperative,Y,354.000,2.421,146.221,66.000,0.460,143.478,.,.,.,"2,472",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,5487,,Duquesne Light Co,PA,Investor Owned,,.,.,.,.,.,.,.,.,.,.,.,,214.000,1.230,173.984,106.000,1.010,104.951,"602,402",N,F,23.0,N,,
2019,5509,,City of Dyersburg,TN,Municipal,,82.991,1.232,67.363,45.242,0.727,62.231,45.242,0.727,62.231,"11,985",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,5531,,Enerstar Power Corp,IL,Cooperative,Y,.,.,.,.,.,.,.,.,.,.,.,,228.500,2.540,89.961,219.700,2.500,87.880,"5,253",N,F,12.5,Y,,
2019,5574,,East Central Energy,MN,Cooperative,,98.000,1.161,84.410,68.300,0.978,69.836,83.300,0.874,95.309,"61,501",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,5575,,City of East Grand Forks - (MN),MN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,94.000,0.800,117.500,.,.,.,"4,573",N,F,12.5,N,,
2019,5578,,East Mississippi Elec Pwr Assn,MS,Cooperative,,656.500,3.230,203.251,213.000,1.840,115.761,620.700,2.890,214.775,"12,502",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,5585,,Eastern Illinois Elec Coop,IL,Cooperative,,324.100,2.160,150.046,132.300,1.350,98.000,277.400,1.670,166.108,"13,454",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,5588,,East-Central Iowa Rural Elec Coop,IA,Cooperative,,61.500,0.830,74.096,61.500,0.830,74.096,.,.,.,"8,923",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,5598,,East Central Oklahoma Elec Coop Inc,OK,Cooperative,,297.600,2.010,148.060,297.600,2.010,148.060,.,.,.,"34,233",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5605,,Eastern Iowa Light & Power Coop,IA,Cooperative,,214.240,1.890,113.355,151.130,1.610,93.870,186.600,1.640,113.780,"23,823",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,5609,,Eastern Maine Electric Coop,ME,Cooperative,,399.580,6.700,59.639,212.910,5.440,39.138,288.190,4.840,59.543,"12,655",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5625,,Easton Utilities Comm,MD,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,21.778,0.497,43.819,.,.,.,"10,804",Y,F,25.0,N,,
2019,5632,,Eau Claire Electric Coop,WI,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,202.600,1.300,155.846,94.200,0.869,108.400,"11,334",N,L,12.5,Y,,
2019,5644,,"Edisto Electric Coop, Inc",SC,Cooperative,,117.650,.,.,61.410,.,.,103.290,.,.,"20,263",14.4,N,.,.,.,.,.,.,.,,,.,,,
2019,5656,,Edgecombe-Martin County E M C,NC,Cooperative,,231.429,1.504,153.876,161.310,1.199,134.537,231.429,1.504,153.876,"11,187",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,5661,,City of Edmond - (OK),OK,Municipal,,90.347,1.062,85.073,90.347,1.062,85.073,90.347,1.062,85.073,"41,098",12.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,5701,,El Paso Electric Co,NM,Investor Owned,,70.059,0.790,88.682,70.059,0.790,88.682,67.079,0.755,88.846,"101,100",23.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,5701,,El Paso Electric Co,TX,Investor Owned,,76.386,0.972,78.586,76.386,0.972,78.586,73.396,0.886,82.840,"331,654",23.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,5773,,City of Elk River,MN,Municipal,,25.412,0.423,60.076,25.412,0.423,60.076,25.412,0.423,60.076,"12,244",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,5780,,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,,.,.,.,.,.,.,.,.,.,.,.,,92.900,0.810,114.691,92.900,0.810,114.691,"9,790",N,F,12.5,N,,
2019,5860,,Empire District Electric Co,AR,Investor Owned,,456.680,1.639,278.633,28.150,0.422,66.706,.,.,.,"5,239",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,5860,,Empire District Electric Co,KS,Investor Owned,,140.080,1.337,104.772,115.140,1.285,89.603,.,.,.,"11,199",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,5860,,Empire District Electric Co,MO,Investor Owned,,214.190,1.328,161.288,138.160,1.193,115.809,.,.,.,"168,460",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,5860,,Empire District Electric Co,OK,Investor Owned,,285.220,1.940,147.021,160.340,1.682,95.327,.,.,.,"6,655",12.5,N,.,.,.,.,.,.,.,,,.,,,
